OrderID,OrderDate,Region_City_Country,Channel,PromotionName,ProductName,Manufacturer,Category_SubCategory,UnitCost,Price,OrderQty,Row_Id
2671,18-12-2023,"Europe,Berlin,Germany",Online,european spring promotion,"Contoso SLR Camera 35"" M358 Blue","Contoso, Ltd",Cameras and camcorders -Digital SLR Cameras,11.76697851,358,12,22248
2673,19-12-2023,"Europe,Moscow,Russia",Store,european spring promotion,Contoso Rubberized Skin BlackBerry E100 Silver,"Contoso, Ltd",Cell phones-Cell phones Accessories,5.797575137,14.99,360,22247
2675,20-12-2023,"Europe,Berlin,Germany",Online,european holiday promotion,SV DVD 55DVD Storage Binder M56 Black,Southridge Video,"Music, Movies and Audio Books-Movie DVD",4.551127476,12.66,8,24880
2676,21-12-2023,"North America,New Haven,United States",Store,no discount,NT Wireless Bluetooth Stereo Headphones E102 Silver,Northwind Traders,Audio-Bluetooth Headphones,33.33412639,47.95,5,24881
2677,22-12-2023,"North America,Bethesda,United States",Online,no discount,Adventure Works Laptop12 M1201 White,Adventure Works,Computers-Laptops,259.4437131,382.95,10,21718
2678,23-12-2023,"Asia,Beijing,China",Online,asian summer promotion,SV 80GB USB2.0 Portable Hard Disk E500 Blue,Southridge Video,Computers-Computers Accessories,33.53864822,102,6,19364
2679,24-12-2023,"Asia,Beijing,China",Online,no discount,A. Datum Ultra Compact Digital Camera M190 Silver,A. Datum Corporation,Cameras and camcorders -Digital Cameras,6.747968115,165,10,19365
2683,25-12-2023,"Europe,Berlin,Germany",Online,european holiday promotion,"Adventure Works 26"" 720p LCD HDTV M140 Black",Adventure Works,TV and Video-Televisions,296.0030752,469.97,8,19539
2684,26-12-2023,"Europe,Nice,France",Store,no discount,Contoso 3 Handset Cordless Phone System  E30 Black,"Contoso, Ltd",Cell phones-Home & Office Phones,13.57287304,16.99,5,24387
2685,27-12-2023,"Asia,Mumbai,India",Store,asian summer promotion,Fabrikam Home and Vacation Moviemaker 1/3'' 8.5mm M200 White,"Fabrikam, Inc.",Cameras and camcorders -Camcorders,420.5053961,633,12,24388
2687,28-12-2023,"North America,Richardson,United States",Store,no discount,"Adventure Works 13"" Color TV E25 Black",Adventure Works,TV and Video-Televisions,19.68622903,119.99,5,25893
2689,29-12-2023,"Europe,Paris,France",Reseller,european holiday promotion,Contoso Screen 106in M060 Silver,"Contoso, Ltd",Computers-Projectors & Screens,150.6041303,251,8,7893
2690,30-12-2023,"Europe,Madrid,Spain",Store,european spring promotion,Contoso Screen 100in E010 White,"Contoso, Ltd",Computers-Projectors & Screens,78.61229087,190,6,1539
2691,31-12-2023,"North America,Hillsboro,United States",Store,north america spring promotion,Contoso Optical Wheel OEM PS/2 Mouse E60 Silver,"Contoso, Ltd",Computers-Computers Accessories,1.537221818,13,4,6387
2693,01-01-2024,"North America,Miami,United States",Store,no discount,SV Car Video LCD7 M7003 Black,Southridge Video,TV and Video-Car Video,107.7712191,369,10,6388
2694,02-01-2024,"North America,Germantown,United States",Store,north america back-to-school promotion,SV Car Video LCD7W M7081 Black,Southridge Video,TV and Video-Car Video,235.6387574,499,12,24869
2696,03-01-2024,"North America,Jersey City,United States",Store,no discount,Adventure Works Laptop16 M1601 Red,Adventure Works,Computers-Laptops,2.78091109,599,10,21760
2698,04-01-2024,"North America,Englewood,United States",Store,north america holiday promotion,WWI LCD20W M250 White,Wide World Importers,Computers-Monitors,226.1257129,279,13,23154
2699,05-01-2024,"Asia,Beijing,China",Online,asian holiday promotion,Contoso DVD 58 DVD Storage Binder M55 Silver,"Contoso, Ltd","Music, Movies and Audio Books-Movie DVD",3.822027707,13.89,13,24199
2700,06-01-2024,"North America,Wheat Ridge,United States",Store,north america spring promotion,The Phone Company PDA Phone Unlocked 3.5 inches M530 Black,The Phone Company,Cell phones-Smart phones & PDAs ,244.4051775,268,9,23433
2701,07-01-2024,"North America,Fort Lauderdale,United States",Store,north america spring promotion,WWI Projector 720p LCD56 Black,Wide World Importers,Computers-Projectors & Screens,52.46029701,699,9,23434
2703,08-01-2024,"Asia,Beijing,China",Reseller,asian spring promotion,Proseware Projector 480p DLP12 Silver,"Proseware, Inc.",Computers-Projectors & Screens,45.97882871,499,9,23435
2704,09-01-2024,"North America,Beaumont,United States",Store,north america holiday promotion,SV DVD 12-Inch Player Portable M400 Silver,Southridge Video,"Music, Movies and Audio Books-Movie DVD",159.9666063,179.99,13,25055
2705,10-01-2024,"North America,Denton,United States",Store,no discount,The Phone Company PDA Wifi 3.7-inch M250 Black,The Phone Company,Cell phones-Smart phones & PDAs ,109.5075614,310,10,20874
2707,11-01-2024,"North America,Veradale,United States",Store,north america holiday promotion,SV Car Video LCD7W M7081 Black,Southridge Video,TV and Video-Car Video,428.4447934,499,13,20875
2708,12-01-2024,"North America,Everett,United States",Store,north america spring promotion,A. Datum Compact Digital Camera M200 Silver,A. Datum Corporation,Cameras and camcorders -Digital Cameras,30.63230816,129,4,23487
2709,13-01-2024,"Asia,Beijing,China",Online,asian spring promotion,WWI Laptop15 M0150 White,Wide World Importers,Computers-Laptops,241.7911553,699,18,21086
2711,14-01-2024,"North America,New York,United States",Store,no discount,Adventure Works LCD19 E108 Black,Adventure Works,Computers-Monitors,141.3861251,139,5,18667
2712,15-01-2024,"Europe,Paris,France",Reseller,european back-to-scholl promotion,Contoso Phone with Memory Dialing-single line E88 White,"Contoso, Ltd",Cell phones-Home & Office Phones,10.14218219,14.19,8,24776
2713,16-01-2024,"North America,Denver,United States",Store,north america spring promotion,A. Datum SLR Camera M140 Pink,A. Datum Corporation,Cameras and camcorders -Digital SLR Cameras,237.2212211,312,4,3086
2715,17-01-2024,"Europe,Bamberg,Germany",Store,european spring promotion,Fabrikam Social Videographer 2/3'' 17mm E100 Black,"Fabrikam, Inc.",Cameras and camcorders -Camcorders,29.78876591,160,6,6776
2716,18-01-2024,"North America,Seattle,United States",Reseller,north america back-to-school promotion,Contoso Education Supplies Bundle E200 Black,"Contoso, Ltd",Computers-Computers Accessories,5.104390057,13.5,6,24882
2717,19-01-2024,"North America,Fort Atkinson,United States",Store,north america back-to-school promotion,Proseware Screen 100in M1609 Black,"Proseware, Inc.",Computers-Projectors & Screens,21.74179602,190,12,24883
2718,20-01-2024,"North America,Bethesda,United States",Online,north america back-to-school promotion,Adventure Works Laptop16 M1601 Silver,Adventure Works,Computers-Laptops,65.6499122,599,12,18808
2719,21-01-2024,"Europe,Paris,France",Reseller,european back-to-scholl promotion,Contoso Connectivity Starter Kit Smart Buy M680 Grey,"Contoso, Ltd",Computers-Computers Accessories,10.59273616,27.9,18,19423
2720,22-01-2024,"Asia,Beijing,China",Online,asian holiday promotion,"Adventure Works 52"" LCD HDTV X590 Black",Adventure Works,TV and Video-Televisions,1896.133845,2899.99,6,19424
2721,23-01-2024,"Europe,London,United Kingdom",Store,european holiday promotion,"Contoso SLR Camera 35"" M358 Silver Grey","Contoso, Ltd",Cameras and camcorders -Digital SLR Cameras,62.931695,358,8,25059
2722,24-01-2024,"North America,Holyoke,United States",Store,north america spring promotion,A. Datum Super-zoom Digital Camera X300 Orange,A. Datum Corporation,Cameras and camcorders -Digital Cameras,178.4458222,290,9,19326
2723,25-01-2024,"North America,Key West,United States",Store,no discount,Contoso Integrated Business Phone L08 White,"Contoso, Ltd",Cell phones-Home & Office Phones,13.61219154,31,10,21609
2724,26-01-2024,"North America,Trenton,United States",Store,no discount,Litware Home Theater System 5.1 Channel M515 Black,"Litware, Inc.",TV and Video-Home Theater System,480.5741196,569,10,21610
2725,27-01-2024,"North America,Nantucket,United States",Store,no discount,A. Datum Point Shoot Digital Camera M500 Pink,A. Datum Corporation,Cameras and camcorders -Digital Cameras,88.65976531,198,10,21612
2726,28-01-2024,"North America,Boulder,United States",Store,no discount,The Phone Company PDA Handheld 3.7 inch M630 Black,The Phone Company,Cell phones-Smart phones & PDAs ,0.290525433,266,10,18555
2729,29-01-2024,"North America,Sedalia,United States",Store,north america spring promotion,Adventure Works LCD17W E203 Black,Adventure Works,Computers-Monitors,66.74618366,129,4,21411
2730,30-01-2024,"Asia,Hong Kong,China",Store,asian holiday promotion,SV Car Video LCD7W M7081 Brown,Southridge Video,TV and Video-Car Video,154.7572807,499,13,19325
2732,31-01-2024,"North America,Seattle,United States",Reseller,north america back-to-school promotion,Contoso Optical Wheel OEM PS/2 Mouse E60 Silver,"Contoso, Ltd",Computers-Computers Accessories,3.769648334,13,24,26321
2733,01-02-2024,"North America,Toronto,Canada",Store,north america spring promotion,A. Datum Super-zoom Digital Camera X300 Azure,A. Datum Corporation,Cameras and camcorders -Digital Cameras,127.5769878,290,9,19933
2734,02-02-2024,"North America,New Castle,United States",Store,no discount,Contoso Expandable Cordless Phone System M008 Grey,"Contoso, Ltd",Cell phones-Home & Office Phones,20.74802432,22.99,10,19400
2736,03-02-2024,"North America,Holyoke,United States",Store,no discount,Fabrikam SLR Camera X147 Grey,"Fabrikam, Inc.",Cameras and camcorders -Digital SLR Cameras,1.254515988,645,10,18736
2737,04-02-2024,"North America,Pasadena,United States",Store,no discount,Contoso In-Line Coupler E180 Silver,"Contoso, Ltd",Cell phones-Cell phones Accessories,2.868479582,3.35,100,18737
2739,05-02-2024,"North America,Lowell,United States",Store,north america spring promotion,SV 2GB Laptop memory E800 White,Southridge Video,Computers-Computers Accessories,43.39284268,55,9,18738
2743,06-02-2024,"North America,Beaumont,United States",Store,no discount,Contoso Projector 1080p X980 Black,"Contoso, Ltd",Computers-Projectors & Screens,250.7853011,2295,10,18810
2745,07-02-2024,"North America,Howard,United States",Store,north america back-to-school promotion,Contoso Travel Charger for S-Series Battery E302 White,"Contoso, Ltd",Cameras and camcorders -Cameras & Camcorders Accessories,40.23080919,59.99,6,22613
2747,08-02-2024,"Europe,Copenhagen,Denmark",Store,no discount,Contoso Lifestyles Series - Big Button Cordless phone M800 Black,"Contoso, Ltd",Cell phones-Home & Office Phones,20.29709498,23,10,22614
2750,09-02-2024,"Asia,Islamabad,Pakistan",Store,asian holiday promotion,SV Car Video LCD7W M7081 Brown,Southridge Video,TV and Video-Car Video,148.4242099,499,13,19225
2752,10-02-2024,"Asia,Beijing,China",Online,asian holiday promotion,"Proseware Desk Jet All-in-One Printer, Scanner, Copier M350 Green","Proseware, Inc.","Computers-Printers, Scanners & Fax",47.80870339,158,26,22616
2753,11-02-2024,"Europe,Baumholder,Germany",Store,european spring promotion,Contoso DVD 9-Inch Player Portable M300 Silver,"Contoso, Ltd","Music, Movies and Audio Books-Movie DVD",103.6455385,159.99,12,25480
2754,12-02-2024,"North America,North Harford,United States",Catalog,north america spring promotion,A. Datum Rangefinder Digital Camera X200 Silver,A. Datum Corporation,Cameras and camcorders -Digital Cameras,64.45719914,200,18,4613
2755,13-02-2024,"North America,Everett,United States",Store,no discount,SV Car Video AM/FM E1000 Silver,Southridge Video,TV and Video-Car Video,109.2224895,199,5,4614
2757,14-02-2024,"North America,Lakeland,United States",Store,north america back-to-school promotion,WWI LCD17 E205 White,Wide World Importers,Computers-Monitors,61.60209356,99,24,4616
2758,15-02-2024,"Asia,Beijing,China",Reseller,asian holiday promotion,Fabrikam Laptop8.9 E8002 Red,"Fabrikam, Inc.",Computers-Laptops,192.3491355,326,13,1225
2759,16-02-2024,"North America,Newark,United States",Store,north america holiday promotion,SV 16xDVD M320 Silver,Southridge Video,TV and Video-VCD & DVD,76.17561195,119,13,7480
2760,17-02-2024,"North America,Hartford,United States",Store,no discount,The Phone Company Smart phones Expert M400 Pink,The Phone Company,Cell phones-Smart phones & PDAs ,257.7904172,300,10,6289
2761,18-02-2024,"North America,Grand Junction,United States",Store,north america holiday promotion,Contoso Rubberized Snap-On Cover Hard Case Cell Phone Protector E160 Pink,"Contoso, Ltd",Cell phones-Cell phones Accessories,1.441808054,4.74,260,7733
2762,19-02-2024,"Asia,Beijing,China",Online,asian holiday promotion,Fabrikam Home and vacation moviemaker 2/3'' 17mm M103 Black,"Fabrikam, Inc.",Cameras and camcorders -Camcorders,402.0126589,655,13,7734
2763,20-02-2024,"Europe,Berlin,Germany",Online,european holiday promotion,Contoso Mouse Lock Bundle E200 Black,"Contoso, Ltd",Computers-Computers Accessories,1.977574873,12.95,16,5140
2764,21-02-2024,"North America,Seattle,United States",Reseller,no discount,"Contoso SLR Camera 35"" M358 Silver","Contoso, Ltd",Cameras and camcorders -Digital SLR Cameras,157.0615332,358,20,5141
2765,22-02-2024,"Europe,Paris,France",Reseller,no discount,Proseware Projector 720p DLP56 Silver,"Proseware, Inc.",Computers-Projectors & Screens,894.3989432,999,30,5142
2766,23-02-2024,"North America,Worcester,United States",Store,north america back-to-school promotion,Contoso Single-line phones E10 White,"Contoso, Ltd",Cell phones-Home & Office Phones,3.866434439,9.99,6,4556
2768,24-02-2024,"Asia,Beijing,China",Online,no discount,Contoso Home Theater System 7.1 Channel M1700 White,"Contoso, Ltd",TV and Video-Home Theater System,503.9164936,889,12,4557
2772,25-02-2024,"North America,Parkville,United States",Store,north america spring promotion,Proseware All-In-One Photo Printer M200 Black,"Proseware, Inc.","Computers-Printers, Scanners & Fax",122.7485004,136,9,448
2773,26-02-2024,"Asia,Beijing,China",Reseller,asian spring promotion,Proseware Screen 80in E1010 Black,"Proseware, Inc.",Computers-Projectors & Screens,20.54534105,109,18,18448
2774,27-02-2024,"Europe,Athens,Greece",Store,european holiday promotion,SV DVD 55DVD Storage Binder M56 Red,Southridge Video,"Music, Movies and Audio Books-Movie DVD",9.962737003,12.66,8,24289
2777,28-02-2024,"Asia,Nagoya,Japan",Store,no discount,NT Bluetooth Stereo Headphones E52 Pink,Northwind Traders,Audio-Bluetooth Headphones,9.057795119,25.69,20,23140
2778,29-02-2024,"North America,Attleboro,United States",Store,north america spring promotion,Adventure Works Desktop PC1.60 ED160 Brown,Adventure Works,Computers-Desktops,226.1905719,269.95,18,23141
2780,01-03-2024,"Europe,Berlin,Germany",Online,european spring promotion,SV Keyboard E10 Grey,Southridge Video,Computers-Computers Accessories,38.66928048,44,12,23142
2781,02-03-2024,"Asia,Tokyo,Japan",Store,asian spring promotion,Fabrikam Laptop15 M5000 White,"Fabrikam, Inc.",Computers-Laptops,494.1874309,699,9,25734
2782,03-03-2024,"North America,Falmouth,United States",Store,north america spring promotion,"Fabrikam Business Videographer 2/3"" 17mm M280 Orange","Fabrikam, Inc.",Cameras and camcorders -Camcorders,734.4228654,850,9,20789
2783,04-03-2024,"North America,Wapato,United States",Store,no discount,Contoso Education Supplies Bundle E200 Grey,"Contoso, Ltd",Computers-Computers Accessories,5.722765269,13.5,5,20790
2785,05-03-2024,"Europe,Hofheim am Taunus,Germany",Store,european holiday promotion,Contoso USB Cable M250 Blue,"Contoso, Ltd",Cameras and camcorders -Cameras & Camcorders Accessories,22.45200113,25,8,20633
2786,06-03-2024,"Europe,Valletta,Malta",Store,european holiday promotion,Proseware Projector 480p LCD12 Black,"Proseware, Inc.",Computers-Projectors & Screens,43.15904263,229,8,20634
2787,07-03-2024,"North America,Richardson,United States",Store,no discount,SV Car Video LCD7W M7080 Silver,Southridge Video,TV and Video-Car Video,151.7688322,500,10,24574
2788,08-03-2024,"North America,Milwaukee,United States",Store,no discount,Fabrikam SLR Camera M147 Silver,"Fabrikam, Inc.",Cameras and camcorders -Digital SLR Cameras,79.91378857,334,10,19601
